	filename	is_atleast_one_mobile_tower_detected	precision (greater than threshold)	recall	result_scores_class_1	result_tp_fp_labels_class_1
37	/media/ssd1/cell_data/v5/3625	1	1.0	1.0	0.7978107333183289 - 0.0015404247678816319 - 4.178092785878107e-05 - 3.313908746349625e-05 - 1.5637568139936775e-05 - 5.090223112347303e-06 - 2.1639680198859423e-06 - 6.823765943408944e-07 - 6.78238620821503e-07 - 2.963187739624118e-07 - 1.7962325671305734e-07 - 1.1535050958855209e-07 - 3.487713229333167e-08 - 2.150152766944302e-08 - 1.7719258949000505e-08 - 2.9150537539379684e-09 - 1.6499185351293022e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
38	/media/ssd1/cell_data/v5/3997	1	1.0	1.0	0.9999771118164062 - 0.0005127639742568135 - 4.3635077418002766e-06 - 2.1654773263435345e-06 - 1.6254326737907832e-06 - 6.477998795162421e-07 - 2.4343989935005084e-07 - 2.0172680592622783e-07 - 1.482724059087559e-07 - 1.2935386450863007e-07 - 5.351839504896816e-08 - 5.26599350791912e-08 - 4.093704220053951e-08 - 3.4035753770922383e-08 - 1.953472761329067e-08 - 1.7064186508264356e-08 - 8.458348688122896e-09 - 6.557983489585695e-09 - 6.347709913256949e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
39	/media/ssd1/cell_data/v5/3517	1	1.0	1.0	1.0 - 8.420679478149395e-06 - 1.8887433270720067e-06 - 6.105817647039657e-07 - 1.870560026873136e-07 - 7.959249614941655e-08 - 7.891483022604007e-08 - 6.683798403628316e-08 - 3.1707511283229906e-08 - 1.4518557023279755e-08 - 1.4246598567524416e-08 - 8.965478137668015e-09 - 6.547209885354732e-09 - 6.2447824689115805e-09 - 5.102454903038733e-09 - 4.454661084452027e-09 - 4.23556567596961e-09 - 4.195036318321854e-09 - 4.151496035831315e-09 - 3.6089398136596174e-09 - 3.211400700919853e-09 - 2.5601221143034536e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
40	/media/ssd1/cell_data/v5/2650	1	1.0	1.0	1.0 - 2.461112308083102e-05 - 3.5808031952910824e-06 - 3.2521145385544514e-06 - 6.237046932255907e-07 - 2.7616627562565554e-07 - 1.354344050241707e-07 - 6.622544646006645e-08 - 4.7766413047156675e-08 - 4.4213457783826016e-08 - 3.650438173963266e-08 - 3.1474385764340695e-08 - 2.2539081712125153e-08 - 1.9859243138853344e-08 - 1.888184897325118e-08 - 1.8320543304639614e-08 - 1.4514762725070796e-08 - 1.3908322493705327e-08 - 1.3352003058741957e-08 - 1.2941352878215184e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
41	/media/ssd1/cell_data/v5/586	1	1.0	1.0	0.9999998807907104 - 3.108995770162437e-06 - 2.691649569896981e-06 - 2.573013944129343e-06 - 5.498408768289664e-07 - 4.117526373192959e-07 - 1.0335851641229965e-07 - 4.6075324888761315e-08 - 3.4844685359303185e-08 - 2.074576421762231e-08 - 1.7484653724864074e-08 - 1.4783971380438743e-08 - 9.368719133817649e-09 - 6.9811765257554725e-09 - 5.940667069381789e-09 - 3.1633198283032016e-09 - 1.8510275534566745e-09 - 1.625352297196514e-09 - 1.2004386373831721e-09 - 1.0570783137708872e-09 - 7.237013210925625e-10 - 5.080834641901788e-10 - 4.053785918056718e-10 - 2.5569343864439986e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
42	/media/ssd1/cell_data/v5/145	1	1.0	1.0	0.9999741315841675 - 4.806875585927628e-05 - 4.0177015762310475e-05 - 2.2485965018859133e-05 - 8.852617611410096e-06 - 5.782288553746184e-06 - 1.5402283679577522e-06 - 9.71557710727211e-07 - 4.992766093891987e-07 - 4.564976450183167e-07 - 2.0921885379721061e-07 - 1.0171223152610764e-07	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
43	/media/ssd1/cell_data/v5/1945	1	1.0	1.0	1.0 - 1.3674702131538652e-05 - 6.817111852797098e-07 - 2.773412859369273e-07 - 2.0259552968582284e-07 - 1.839748193788182e-07 - 5.5481180538663466e-08 - 4.0365147668808277e-08 - 1.8025401615773262e-08 - 1.5899928484941483e-08 - 1.5740338810132926e-08 - 1.4751523558231838e-08 - 1.0700923702700038e-08 - 9.138576118061792e-09 - 7.826274739386463e-09 - 6.828216658760766e-09 - 3.9722878319992105e-09 - 3.8270040469967626e-09 - 2.3731154819017775e-09 - 2.1860786514338315e-09 - 2.083819561349287e-09 - 1.891745426974012e-09 - 1.2877180433079616e-09 - 1.1015149903315091e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
44	/media/ssd1/cell_data/v5/1368	1		0.5	0.06278245151042938 - 0.0003182306536473334 - 8.376798359677196e-05 - 3.329322498757392e-05 - 2.204908014391549e-05 - 1.1256042853347026e-05 - 6.668105470453156e-06 - 5.0691933211055584e-06 - 1.4603174349758774e-06 - 1.3197852695157053e-06 - 1.2343365369815729e-06 - 1.1705549241014523e-06 - 1.0397191090305569e-06 - 7.903855703261797e-07 - 2.0057599670053605e-07 - 8.121466521515686e-08 - 4.880597970213785e-08 - 4.3521602322016406e-08 - 2.869587767406756e-08 - 2.4255921715621298e-08 - 2.3073800647921416e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
45	/media/ssd1/cell_data/v5/1472	1	1.0	1.0	0.9999874830245972 - 0.003690415294840932 - 0.001780071877874434 - 0.0006669164868071675 - 0.0003048305807169527 - 0.0002508325851522386 - 7.340938464039937e-05 - 8.607249583292287e-06 - 6.410937658074545e-06 - 5.735633294534637e-06 - 4.455999260244425e-06 - 1.638062371966953e-06 - 1.2035810641464195e-06 - 8.441701311312499e-07 - 4.2831175051105674e-07 - 3.169140541103843e-07 - 8.131618756124226e-08 - 7.826427861346019e-08 - 2.4402606157991613e-08 - 3.950022531284958e-09 - 3.935831216494989e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
46	/media/ssd1/cell_data/v5/1574	1	1.0	1.0	0.9984305500984192 - 0.006407678592950106 - 0.00043494757846929133 - 2.1950641894363798e-05 - 6.057837254047627e-06 - 2.8888368319712754e-07 - 4.9275911351287505e-08 - 2.678241806108872e-08 - 2.37579769191143e-08 - 1.866845522613403e-08 - 2.7865074692101643e-09 - 2.278697008861741e-09 - 1.879305822072297e-09 - 3.8483830011593056e-10 - 3.086593758361289e-10 - 1.0623714408186657e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
47	/media/ssd1/cell_data/v5/1809	0	0.0	1.0	0.9943975210189819 - 0.0006816707900725305 - 7.812601324985735e-06 - 1.4618697150581283e-06 - 9.861970511337859e-07 - 5.825439188811288e-07 - 4.950303491568775e-07 - 2.4840613832566305e-07 - 2.452182457091112e-07 - 1.9868986100846087e-07 - 7.943552304823243e-08 - 5.478942810555054e-08 - 3.235991030692276e-08 - 2.792047126831676e-08 - 1.6808284541980356e-08 - 1.3708269186452071e-08 - 8.4351166051988e-09 - 5.372589040320008e-09 - 4.1110497228658005e-09 - 3.516937185921165e-09	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
48	/media/ssd1/cell_data/v5/1875	1	1.0	1.0	0.9996997117996216 - 0.0008802014635875821 - 8.230395906139165e-06 - 5.085948032501619e-06 - 1.3090040056340513e-06 - 7.444527341249341e-07 - 3.254992577694793e-07 - 2.6702497279984527e-07 - 2.2582246117508475e-07 - 1.3707334289847495e-07 - 1.1817000711289438e-07 - 2.7529370782986007e-08 - 2.6863046898029097e-08 - 8.151958219571043e-09 - 7.466673501710375e-09 - 4.939284981020364e-09 - 1.3337615456521235e-09 - 4.2017928025828155e-10 - 3.8282721437354894e-10 - 3.7021541388071455e-10 - 9.713194831784122e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
49	/media/ssd1/cell_data/v5/486	1	1.0	1.0	1.0 - 0.0002971156791318208 - 0.000248234806349501 - 0.0002346370747545734 - 8.32271107356064e-05 - 6.252758612390608e-05 - 5.023839094064897e-06 - 1.3695629377252772e-06 - 1.1650898841253365e-06 - 6.516042390103394e-07 - 3.911881094609271e-07 - 7.728360884584617e-08 - 3.171549778357985e-08 - 1.3023313982785112e-08 - 1.2487665124183422e-08 - 1.0397280370000317e-08 - 7.937067891816696e-09 - 6.348957359847418e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
50	/media/ssd1/cell_data/v5/1239	1	1.0	1.0	0.9999998807907104 - 7.521110819652677e-05 - 1.387357679050183e-05 - 1.2578590940393042e-05 - 1.8532542753746384e-06 - 1.2114612673030933e-06 - 8.128770900839299e-07 - 3.755208410893829e-07 - 3.621222504079924e-07 - 2.705180577322608e-07 - 1.9867356115810253e-07 - 1.200809549573023e-07 - 1.0768206948341685e-07 - 7.609529717456098e-08 - 2.8976103294553468e-08 - 2.8874202584461273e-08 - 1.0971793251712825e-08 - 1.1806536859282346e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
51	/media/ssd1/cell_data/v5/235	0		1.0	0.00010619792737998068 - 7.532833114964887e-05 - 6.982880586292595e-05 - 1.6713021977921017e-05 - 4.1506932575430255e-06 - 3.434488007769687e-06 - 2.4691325961612165e-06 - 4.107705535716377e-07 - 1.9893217029220978e-07 - 2.889420258611608e-08 - 2.5063769726330065e-08 - 2.3317216601981272e-08 - 1.89937505723492e-08 - 1.815468841925849e-08 - 1.6564055016488055e-08	0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
52	/media/ssd1/cell_data/v5/1438	1	1.0	1.0	1.0 - 0.00014371451106853783 - 2.8289707188378088e-05 - 3.9162059692898765e-06 - 1.049654997586913e-06 - 3.3240064567507943e-07 - 1.9405575812925235e-07 - 1.248726420044477e-07 - 3.0110733462151984e-08 - 2.3851191244261827e-08 - 1.8476915997212018e-08 - 1.7970510413078955e-08 - 1.3337723814288438e-08 - 1.2953898398393449e-08 - 7.539185276073113e-09 - 3.3748976946412768e-09 - 2.843781654604527e-09 - 1.435641161506851e-09 - 1.3577841073697527e-09 - 3.223285804931919e-10 - 2.1665143290494626e-10 - 2.093894502230853e-10 - 1.7447689126814936e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
53	/media/ssd1/cell_data/v5/545	1	1.0	1.0	0.999929666519165 - 0.0009869848145172 - 0.00037995196180418134 - 2.1186622689128853e-05 - 2.0040337403770536e-05 - 1.5173681276792195e-05 - 5.248548404779285e-06 - 3.3089133921748726e-07 - 1.2153826389749156e-07 - 3.866788489403916e-08 - 3.668543868684537e-08 - 2.6991084922656228e-08 - 1.815001304805719e-08 - 1.5057914026783692e-08 - 8.129599216033512e-09 - 6.546360786785499e-09 - 3.057456732236119e-09 - 2.4588637792533063e-09 - 1.3743369775554015e-09 - 4.691416005675464e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
54	/media/ssd1/cell_data/v5/3668	1	1.0	1.0	0.99998939037323 - 3.448051575105637e-05 - 2.9600363632198423e-05 - 1.6837242583278567e-05 - 1.4660450688097626e-05 - 1.122462435887428e-06 - 7.639756063326786e-07 - 5.623590482173313e-07 - 5.031242835684679e-07 - 4.730920579731901e-07 - 1.607791233482203e-07 - 9.811859769115472e-08 - 4.846118883961026e-08 - 3.6915739798359937e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
55	/media/ssd1/cell_data/v5/1699	1	1.0	1.0	0.9999984502792358 - 0.00010900059714913368 - 1.5025836546556093e-05 - 1.333410637016641e-05 - 1.7337921462967643e-06 - 6.150249873826397e-07 - 2.6226260274597735e-07 - 5.859544316422216e-08 - 4.9981391470055314e-08 - 4.3991978060375914e-08 - 2.565588630432103e-08 - 1.4740019871339882e-08 - 1.131709659318858e-08 - 9.105431075795423e-09 - 7.099314913716626e-09 - 3.5075049531485547e-09 - 3.0836002640199922e-09 - 2.2427357748711074e-09 - 1.4372822931818519e-09 - 1.2448895247985092e-09 - 1.0723392174227797e-09 - 9.985773319343139e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
56	/media/ssd1/cell_data/v5/1026	1	1.0	1.0	1.0 - 9.708088327897713e-06 - 5.281532594381133e-06 - 8.592778613092378e-07 - 7.691235737183888e-07 - 3.108741850610386e-07 - 1.0239292436153846e-07 - 8.138756157904936e-08 - 8.052457189933193e-08 - 5.527025592755308e-08 - 4.1200475919822566e-08 - 3.9779003202511376e-08 - 2.8289058207064954e-08 - 2.1779268166710608e-08 - 2.150070699258322e-08 - 1.9663886519083462e-08 - 1.529314630488443e-08 - 1.3498316242532837e-08 - 1.347606470858409e-08 - 1.1102162744691668e-08 - 4.182453050560753e-09 - 3.7536991293052324e-09 - 2.9459130690412394e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
57	/media/ssd1/cell_data/v5/3650	1	1.0	1.0	0.9999583959579468 - 8.860327943693846e-05 - 6.530034443130717e-05 - 1.2702622370852623e-05 - 2.672450818863581e-06 - 8.447877917205915e-07 - 3.6520228263725585e-07 - 3.304722326902265e-07 - 3.080380963638163e-07 - 3.015774652226355e-08 - 1.8756718844770148e-08 - 1.7419143460983832e-08 - 8.807629292562069e-09 - 3.490293387642396e-09 - 2.5438744444272743e-09 - 1.0163011543440348e-09 - 9.489908858739682e-11 - 7.734823198601859e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
58	/media/ssd1/cell_data/v5/2540	1	1.0	1.0	0.7311780452728271 - 7.387209188891575e-05 - 1.4297142115538009e-05 - 3.944298441638239e-06 - 2.1673574792657746e-06 - 1.7892858750201412e-06 - 1.8871233464778925e-07 - 6.441897681952469e-08 - 3.402589143775003e-08 - 2.1916283898804068e-08 - 1.9712214083256185e-08 - 1.9426716235670938e-08 - 1.7138983565700983e-08 - 1.4630167299856112e-08 - 1.2809795890689202e-08 - 1.1340519634472912e-08 - 7.941367563546464e-09 - 7.238203814097233e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
59	/media/ssd1/cell_data/v5/2129	1	1.0	1.0	0.9984446167945862 - 4.2552888771751896e-05 - 2.40465669776313e-05 - 4.0234126572613604e-06 - 2.9956092930660816e-06 - 5.379327490118158e-07 - 4.4497298290480103e-07 - 3.738446423540154e-07 - 2.328793300421239e-07 - 1.844224044589282e-07 - 1.7831095533438202e-07 - 2.6406702602344012e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
60	/media/ssd1/cell_data/v5/206	1		1.0	0.002243245951831341 - 2.467221929691732e-05 - 4.386982709547738e-06 - 2.868354158636066e-06 - 2.0567777028190903e-06 - 2.1737483280048764e-07 - 1.3225152883933333e-07 - 8.620754243793272e-08 - 2.688898526059802e-08 - 2.5188610308646275e-08 - 1.668989213499117e-08 - 1.2622484391044964e-08 - 1.0401604022547417e-08 - 1.003980631963941e-08 - 8.34967028850997e-09 - 7.1827530589985145e-09 - 6.288601195336696e-09 - 6.286789755449718e-09 - 5.096424615658179e-09 - 4.133922537619128e-09 - 3.4928910874754138e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
61	/media/ssd1/cell_data/v5/867	1	1.0	1.0	0.9999974966049194 - 0.0006593656726181507 - 1.6224674254772253e-05 - 1.289931151404744e-05 - 1.983681158890249e-06 - 1.158995814876107e-06 - 8.259017363343446e-07 - 2.023684402274739e-07 - 1.0251955728790563e-07 - 3.002132942242497e-08 - 1.6740839825502007e-08 - 1.2998721210522035e-08 - 1.0076005807491129e-08 - 9.71785585335283e-09 - 9.2998542200462e-09 - 9.230333830601012e-09 - 8.315913291312427e-09 - 7.876653107530274e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
62	/media/ssd1/cell_data/v5/2213	1	1.0	1.0	0.9999958276748657 - 3.0972212698543444e-05 - 2.7519190552993678e-06 - 4.5026715156382124e-07 - 1.0793190341473746e-07 - 3.882551879996754e-08 - 3.24200826185006e-08 - 1.3650867103365272e-08 - 1.2192898246610184e-08 - 1.1973978253365658e-08 - 1.0353427448706043e-08 - 9.574222303854185e-09 - 7.627778408902941e-09 - 6.9492260834636e-09 - 3.5401088727127217e-09 - 3.3752711736667607e-09 - 3.3016014366893387e-09 - 1.2066065924187797e-09 - 1.079740186149536e-09 - 1.0622626112066769e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
63	/media/ssd1/cell_data/v5/1653	1	1.0	1.0	1.0 - 6.104493877501227e-06 - 2.920125098171411e-06 - 1.708651893750357e-06 - 1.0649835076037562e-06 - 4.820049070985988e-08 - 2.6711914458132924e-08 - 1.986485109739533e-08 - 7.488608844141709e-09 - 4.098436701127639e-09 - 2.624040096321778e-09 - 2.0144517165476827e-09 - 1.6022517757008359e-09 - 1.4201392284363124e-09 - 4.1268227723989526e-10 - 1.7769466453820826e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
64	/media/ssd1/cell_data/v5/2620	1	1.0	1.0	1.0 - 1.3325818144949153e-05 - 1.8902155716205016e-06 - 6.965523198232404e-07 - 6.130018732619646e-07 - 2.321582144304557e-07 - 1.456421472312286e-07 - 7.431540183233665e-08 - 7.212766206521337e-08 - 5.511981626682427e-08 - 5.209897224744964e-08 - 4.269585929250752e-08 - 2.8591911060971142e-08 - 2.5691047511600118e-08 - 1.9457827349356194e-08 - 1.5033378986117896e-08 - 1.3988882940907388e-08 - 1.0751250556495506e-08 - 9.483747120953012e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
65	/media/ssd1/cell_data/v5/3381	1	1.0	1.0	0.9999996423721313 - 0.9999995231628418 - 2.7218638933845796e-05 - 2.4063863747869618e-05 - 1.251385037903674e-05 - 1.274528131034458e-06 - 9.270217447010509e-07 - 6.571546009581652e-07 - 4.31370636988504e-07 - 7.4474577616001625e-09 - 6.005903330219553e-09 - 4.827425570397281e-09 - 3.8053857842612615e-09 - 3.6212961518344855e-09 - 3.2697655694136074e-09 - 1.9407262463744246e-09 - 1.7989157941045164e-09 - 3.250735514104264e-10 - 2.1919648041102135e-10 - 1.0298467634228814e-10 - 8.566994336156597e-11 - 6.451011252961436e-11	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
66	/media/ssd1/cell_data/v5/3891	0		0.0	0.15713781118392944 - 0.00025322879082523286 - 4.5930661144666374e-05 - 1.7991666027228348e-05 - 1.783911466191057e-05 - 1.4568186998076271e-05 - 4.863378762820503e-06 - 3.974882019974757e-06 - 3.237743385398062e-06 - 1.9744140900002094e-06 - 7.109873081390106e-07 - 5.92810522448417e-07 - 1.9383305982501042e-07 - 1.286518624965538e-07 - 4.5191217878937096e-08 - 3.7872059266419456e-08 - 2.678277688517028e-08 - 1.4564486505719287e-08 - 1.0698434138589619e-08 - 3.696785988438478e-09	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
67	/media/ssd1/cell_data/v5/1673	1	1.0	1.0	0.9999783039093018 - 8.147069820552133e-06 - 6.57092141409521e-06 - 1.673506773158806e-07 - 3.119313873867213e-08 - 2.626004125261261e-08 - 2.5541002202089658e-08 - 1.912454727914792e-08 - 1.864265719575542e-08 - 1.7959134623879436e-08 - 1.5494414640215837e-08 - 1.3307306367948968e-08 - 3.318483488001789e-09 - 6.15981765594853e-10 - 2.0921020471575957e-10 - 1.7019799458672935e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
68	/media/ssd1/cell_data/v5/2918	0		0.0	0.0006703900871798396 - 4.403057027957402e-05 - 6.239484719117172e-06 - 5.772910753876204e-06 - 1.1034817362087779e-06 - 8.952372354542604e-07 - 4.05668316716401e-07 - 2.3256929182480235e-07 - 1.6469803654217685e-07 - 8.7601030429596e-08 - 8.252114724882631e-08 - 3.465135378633022e-08 - 3.3813940092386474e-08 - 1.335877897190585e-08 - 1.0992425636402459e-08 - 1.0775660364004125e-08 - 9.107532505936433e-09 - 8.420681041343414e-09 - 7.580712946264612e-09 - 6.639996108503965e-09 - 5.8800182500817755e-09 - 5.622794674309262e-09 - 3.8529974766277064e-09	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
69	/media/ssd1/cell_data/v5/3072	0	0.5	1.0	0.999739944934845 - 0.9990978240966797 - 0.010529803112149239 - 9.371183296025265e-06 - 8.253479791164864e-06 - 7.213582193799084e-06 - 6.526337074319599e-06 - 1.7199619151142542e-06 - 4.423653479079803e-07 - 2.35659044278691e-07 - 1.576423045435149e-07 - 3.1017645341080424e-08 - 2.9074035623466443e-08 - 1.54608201796691e-08 - 1.3744503313262157e-08 - 9.62710711149839e-09	0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
70	/media/ssd1/cell_data/v5/501	1	1.0	1.0	0.9999992847442627 - 1.1082740456913598e-05 - 8.315253580803983e-06 - 1.757089194143191e-06 - 3.0863765232425067e-07 - 2.328342532109673e-07 - 2.0188385008168552e-07 - 1.231481263630485e-07 - 7.79911317749793e-08 - 6.722575562889688e-08 - 5.884026421654198e-08 - 2.6981357592603672e-08 - 2.143269917098678e-08 - 2.0776335318828387e-08 - 1.909589819604207e-08 - 1.8598687034909744e-08 - 1.2185109810047834e-08 - 7.786253419794775e-09 - 2.612015714831273e-09 - 2.2866688542677593e-09 - 3.3305233571034876e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
71	/media/ssd1/cell_data/v5/2614	1	1.0	1.0	1.0 - 0.74103844165802 - 1.4355974599311594e-05 - 1.9089367242486333e-07 - 4.933958308583897e-08 - 2.923212072403203e-08 - 2.9025223113876564e-08 - 2.6993815183118386e-08 - 1.51423584782151e-08 - 6.66139632343743e-09 - 7.254177813997842e-10 - 3.238716794751184e-10 - 4.497282754534204e-11	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
